114,lg,2020-06-03T00:44:57.850000Z,WVOR,42.4339,-118.637
115,pn,2020-06-03T00:41:45.650000Z,BMO,44.8525,-117.306
116,pg,2020-06-03T00:41:48.700000Z,BMO,44.8525,-117.306
117,sn,2020-06-03T00:42:02.400000Z,BMO,44.8525,-117.306
118,lg,2020-06-03T00:42:10.800000Z,BMO,44.8525,-117.306
119,pn,2020-06-03T00:42:02.550000Z,BOZ,45.597,-111.6297
120,pg,2020-06-03T00:42:10.450000Z,BOZ,45.597,-111.6297
121,sn,2020-06-03T00:42:37.700000Z,BOZ,45.597,-111.6297
122,lg,2020-06-03T00:42:43.700000Z,BOZ,45.597,-111.6297
123,pn,2020-06-03T00:44:22.050001Z,DUG,40.195,-112.8133
124,pn,2020-06-03T00:56:39.400001Z,DUG,40.195,-112.8133
125,sn,2020-06-03T00:29:38.600001Z,DUG,40.195,-112.8133
126,sn,2020-06-03T00:45:21.500001Z,DUG,40.195,-112.8133
127,sn,2020-06-03T00:57:35.400001Z,DUG,40.195,-112.8133
128,sn,2020-06-03T01:05:53.200000Z,HAWA,46.3925,-119.5326
129,pn,2020-06-03T00:30:11.000001Z,HLID,43.5625,-114.4138
130,pn,2020-06-03T00:32:24.200001Z,HLID,43.5625,-114.4138
131,pn,2020-06-03T00:34:02.000001Z,HLID,43.5625,-114.4138
132,pn,2020-06-03T00:37:55.150001Z,HLID,43.5625,-114.4138
133,pn,2020-06-03T00:41:24.550001Z,HLID,43.5625,-114.4138
134,pn,2020-06-03T00:49:16.050001Z,HLID,43.5625,-114.4138
135,pn,2020-06-03T00:51:01.450001Z,HLID,43.5625,-114.4138
136,pn,2020-06-03T00:52:25.700001Z,HLID,43.5625,-114.4138
137,pn,2020-06-03T00:57:02.200001Z,HLID,43.5625,-114.4138
138,pn,2020-06-03T01:01:21.350001Z,HLID,43.5625,-114.4138
139,pn,2020-06-03T01:02:57.250001Z,HLID,43.5625,-114.4138
140,pg,2020-06-03T00:41:26.900001Z,HLID,43.5625,-114.4138
141,pg,2020-06-03T00:52:33.300001Z,HLID,43.5625,-114.4138
142,pg,2020-06-03T01:01:28.600001Z,HLID,43.5625,-114.4138
143,sn,2020-06-03T00:23:21.300001Z,HLID,43.5625,-114.4138
144,sn,2020-06-03T00:26:31.050001Z,HLID,43.5625,-114.4138
145,sn,2020-06-03T00:34:33.450001Z,HLID,43.5625,-114.4138
146,sn,2020-06-03T00:41:39.550001Z,HLID,43.5625,-114.4138
147,sn,2020-06-03T00:51:08.050001Z,HLID,43.5625,-114.4138
148,sn,2020-06-03T00:52:54.850001Z,HLID,43.5625,-114.4138
149,sn,2020-06-03T00:58:16.100001Z,HLID,43.5625,-114.4138
150,lg,2020-06-03T00:26:59.650001Z,HLID,43.5625,-114.4138
151,lg,2020-06-03T00:30:28.850001Z,HLID,43.5625,-114.4138
152,lg,2020-06-03T00:41:41.500001Z,HLID,43.5625,-114.4138
153,lg,2020-06-03T00:53:08.650001Z,HLID,43.5625,-114.4138
154,lg,2020-06-03T00:58:26.200001Z,HLID,43.5625,-114.4138
155,lg,2020-06-03T01:02:12.250001Z,HLID,43.5625,-114.4138
156,lg,2020-06-03T01:03:47.050001Z,HLID,43.5625,-114.4138
157,pn,2020-06-03T00:41:59.900000Z,MSO,46.8292,-113.9406
158,pg,2020-06-03T00:42:05.700000Z,MSO,46.8292,-113.9406
159,sn,2020-06-03T00:42:37.850000Z,MSO,46.8292,-113.9406
160,lg,2020-06-03T00:42:43.150000Z,MSO,46.8292,-113.9406
161,pn,2020-06-03T00:45:17.650000Z,NEW,48.2642,-117.1227
162,sn,2020-06-03T00:46:45.550000Z,NEW,48.2642,-117.1227
163,lg,2020-06-03T00:47:34.050000Z,NEW,48.2642,-117.1227
164,pn,2020-06-03T00:33:06.450000Z,NLWA,47.3917,-123.8691
165,pn,2020-06-03T00:50:18.450000Z,NLWA,47.3917,-123.8691
166,pn,2020-06-03T00:54:13.350000Z,NLWA,47.3917,-123.8691
167,pn,2020-06-03T00:58:28.850000Z,NLWA,47.3917,-123.8691
168,sn,2020-06-03T00:34:30.250000Z,NLWA,47.3917,-123.8691
169,sn,2020-06-03T00:51:50.950000Z,NLWA,47.3917,-123.8691
170,sn,2020-06-03T00:55:46.900000Z,NLWA,47.3917,-123.8691
171,sn,2020-06-03T01:00:16.050000Z,NLWA,47.3917,-123.8691
172,lg,2020-06-03T00:34:48.600000Z,NLWA,47.3917,-123.8691
173,lg,2020-06-03T00:52:24.050000Z,NLWA,47.3917,-123.8691
174,lg,2020-06-03T00:56:36.750000Z,NLWA,47.3917,-123.8691
175,lg,2020-06-03T01:00:47.400000Z,NLWA,47.3917,-123.8691
176,pn,2020-06-03T00:37:05.619538Z,PFO,33.6117,-116.4594
177,pn,2020-06-03T00:44:29.919538Z,PFO,33.6117,-116.4594
178,pg,2020-06-03T00:44:42.769538Z,PFO,33.6117,-116.4594
179,sn,2020-06-03T00:38:17.769538Z,PFO,33.6117,-116.4594
180,sn,2020-06-03T00:39:31.619538Z,PFO,33.6117,-116.4594
181,sn,2020-06-03T00:45:17.469538Z,PFO,33.6117,-116.4594
182,lg,2020-06-03T00:45:23.769538Z,PFO,33.6117,-116.4594
183,pn,2020-06-03T00:24:28.510000Z,SRU,39.1108,-110.5238
184,pn,2020-06-03T00:27:37.760000Z,SRU,39.1108,-110.5238
185,pn,2020-06-03T00:40:17.060000Z,SRU,39.1108,-110.5238
186,pn,2020-06-03T01:00:17.260000Z,SRU,39.1108,-110.5238
187,pg,2020-06-03T00:24:31.360000Z,SRU,39.1108,-110.5238
188,sn,2020-06-03T00:24:34.410000Z,SRU,39.1108,-110.5238
189,sn,2020-06-03T00:29:01.110000Z,SRU,39.1108,-110.5238
190,sn,2020-06-03T00:34:15.910000Z,SRU,39.1108,-110.5238
191,sn,2020-06-03T00:36:48.510000Z,SRU,39.1108,-110.5238
192,lg,2020-06-03T00:24:43.660000Z,SRU,39.1108,-110.5238
193,lg,2020-06-03T00:29:39.160000Z,SRU,39.1108,-110.5238
194,lg,2020-06-03T00:40:31.660000Z,SRU,39.1108,-110.5238
195,pn,2020-06-03T00:24:28.750000Z,TPNV,36.9488,-116.2495
196,pn,2020-06-03T00:26:26.450000Z,TPNV,36.9488,-116.2495
197,pn,2020-06-03T00:31:10.900000Z,TPNV,36.9488,-116.2495
198,pn,2020-06-03T00:33:40.700000Z,TPNV,36.9488,-116.2495
199,pn,2020-06-03T00:37:58.500000Z,TPNV,36.9488,-116.2495
200,pn,2020-06-03T00:43:24.400000Z,TPNV,36.9488,-116.2495
201,pn,2020-06-03T00:52:13.000000Z,TPNV,36.9488,-116.2495
202,pn,2020-06-03T00:53:21.750000Z,TPNV,36.9488,-116.2495
203,pn,2020-06-03T00:55:50.200000Z,TPNV,36.9488,-116.2495
204,pn,2020-06-03T01:02:18.250000Z,TPNV,36.9488,-116.2495
205,pn,2020-06-03T01:06:08.900000Z,TPNV,36.9488,-116.2495
206,pg,2020-06-03T00:24:32.250000Z,TPNV,36.9488,-116.2495
207,pg,2020-06-03T00:26:30.200000Z,TPNV,36.9488,-116.2495
208,pg,2020-06-03T00:33:43.200000Z,TPNV,36.9488,-116.2495
209,pg,2020-06-03T00:38:01.500000Z,TPNV,36.9488,-116.2495
210,pg,2020-06-03T00:43:28.350000Z,TPNV,36.9488,-116.2495
211,pg,2020-06-03T00:55:50.600000Z,TPNV,36.9488,-116.2495
212,pg,2020-06-03T01:06:15.300000Z,TPNV,36.9488,-116.2495
213,sn,2020-06-03T00:24:55.900000Z,TPNV,36.9488,-116.2495
214,sn,2020-06-03T00:38:26.350000Z,TPNV,36.9488,-116.2495
215,sn,2020-06-03T00:43:51.300000Z,TPNV,36.9488,-116.2495
216,sn,2020-06-03T00:56:14.250000Z,TPNV,36.9488,-116.2495
217,sn,2020-06-03T01:03:07.400000Z,TPNV,36.9488,-116.2495
218,lg,2020-06-03T00:24:55.300000Z,TPNV,36.9488,-116.2495
219,lg,2020-06-03T00:34:09.350000Z,TPNV,36.9488,-116.2495
220,lg,2020-06-03T00:38:24.250000Z,TPNV,36.9488,-116.2495
221,lg,2020-06-03T00:43:58.850000Z,TPNV,36.9488,-116.2495
222,lg,2020-06-03T00:50:41.650000Z,TPNV,36.9488,-116.2495
223,lg,2020-06-03T00:53:51.550000Z,TPNV,36.9488,-116.2495
224,lg,2020-06-03T00:56:14.600000Z,TPNV,36.9488,-116.2495
225,lg,2020-06-03T01:03:38.650000Z,TPNV,36.9488,-116.2495
226,pn,2020-06-03T00:24:00.950000Z,WUAZ,35.5169,-111.3739
227,sn,2020-06-03T00:25:17.850000Z,WUAZ,35.5169,-111.3739
228,pn,2020-06-03T00:42:31.600000Z,WVOR,42.4339,-118.637
229,pn,2020-06-03T00:56:35.650000Z,WVOR,42.4339,-118.637
230,sn,2020-06-03T00:44:05.350000Z,WVOR,42.4339,-118.637
231,sn,2020-06-03T00:57:29.850000Z,WVOR,42.4339,-118.637
232,lg,2020-06-03T00:44:57.850000Z,WVOR,42.4339,-118.637
233,lg,2020-06-03T00:57:35.900000Z,WVOR,42.4339,-118.637
234,pn,2020-06-01T00:10:46.050001Z,BMO,44.8525,-117.306
235,pn,2020-06-01T00:16:46.250001Z,BMO,44.8525,-117.306
236,pg,2020-06-01T00:10:48.500001Z,BMO,44.8525,-117.306
237,pg,2020-06-01T00:16:48.900001Z,BMO,44.8525,-117.306
238,sn,2020-06-01T00:11:06.550001Z,BMO,44.8525,-117.306
239,lg,2020-06-01T00:11:09.400001Z,BMO,44.8525,-117.306
240,lg,2020-06-01T00:17:14.400001Z,BMO,44.8525,-117.306
241,pn,2020-06-01T00:10:44.200000Z,BOZ,45.597,-111.6297
242,pn,2020-06-01T00:16:51.650000Z,BOZ,45.597,-111.6297
243,pn,2020-06-01T00:39:34.350000Z,BOZ,45.597,-111.6297
244,pn,2020-06-01T00:46:28.000000Z,BOZ,45.597,-111.6297
245,sn,2020-06-01T00:11:42.850000Z,BOZ,45.597,-111.6297
246,sn,2020-06-01T00:17:33.400000Z,BOZ,45.597,-111.6297
247,sn,2020-06-01T00:29:19.700000Z,BOZ,45.597,-111.6297
248,sn,2020-06-01T00:44:49.150000Z,BOZ,45.597,-111.6297
249,sn,2020-06-01T00:47:49.500000Z,BOZ,45.597,-111.6297
250,lg,2020-06-01T00:17:37.350000Z,BOZ,45.597,-111.6297
251,lg,2020-06-01T00:45:31.150000Z,BOZ,45.597,-111.6297
252,lg,2020-06-01T00:48:36.250000Z,BOZ,45.597,-111.6297
253,pn,2020-06-01T00:25:59.000000Z,DUG,40.195,-112.8133
254,pn,2020-06-01T00:28:22.250000Z,DUG,40.195,-112.8133
255,pn,2020-06-01T00:43:25.850000Z,DUG,40.195,-112.8133
256,pn,2020-06-01T00:47:49.200000Z,DUG,40.195,-112.8133
257,pg,2020-06-01T00:48:02.700000Z,DUG,40.195,-112.8133
258,sn,2020-06-01T00:09:29.050000Z,DUG,40.195,-112.8133
259,sn,2020-06-01T00:28:26.750000Z,DUG,40.195,-112.8133
260,sn,2020-06-01T00:44:23.000000Z,DUG,40.195,-112.8133
261,sn,2020-06-01T00:48:42.500000Z,DUG,40.195,-112.8133
262,lg,2020-06-01T00:16:34.700000Z,DUG,40.195,-112.8133
263,lg,2020-06-01T00:48:46.350000Z,DUG,40.195,-112.8133
264,lg,2020-06-01T00:27:55.900000Z,HAWA,46.3925,-119.5326
265,pn,2020-06-01T00:54:29.400001Z,BMO,44.8525,-117.306
266,pn,2020-06-01T00:56:19.400001Z,BMO,44.8525,-117.306
267,pn,2020-06-01T01:05:55.200001Z,BMO,44.8525,-117.306
268,pg,2020-06-01T00:56:33.050001Z,BMO,44.8525,-117.306
269,sn,2020-06-01T00:57:38.600001Z,BMO,44.8525,-117.306
270,lg,2020-06-01T00:57:50.450001Z,BMO,44.8525,-117.306
271,pn,2020-06-01T00:39:34.350000Z,BOZ,45.597,-111.6297
272,pn,2020-06-01T00:46:28.000000Z,BOZ,45.597,-111.6297
273,pn,2020-06-01T00:55:22.600000Z,BOZ,45.597,-111.6297
274,sn,2020-06-01T00:29:19.600000Z,BOZ,45.597,-111.6297
275,sn,2020-06-01T00:44:49.150000Z,BOZ,45.597,-111.6297
276,sn,2020-06-01T00:47:49.500000Z,BOZ,45.597,-111.6297
277,sn,2020-06-01T00:56:51.550000Z,BOZ,45.597,-111.6297
278,lg,2020-06-01T00:45:31.150000Z,BOZ,45.597,-111.6297
279,lg,2020-06-01T00:48:36.200000Z,BOZ,45.597,-111.6297
280,lg,2020-06-01T00:57:38.050000Z,BOZ,45.597,-111.6297
281,lg,2020-06-01T00:59:16.350000Z,BOZ,45.597,-111.6297
282,pn,2020-06-01T00:25:59.000000Z,DUG,40.195,-112.8133
283,pn,2020-06-01T00:28:22.250000Z,DUG,40.195,-112.8133
284,pn,2020-06-01T00:43:25.850000Z,DUG,40.195,-112.8133
285,pn,2020-06-01T00:47:49.200000Z,DUG,40.195,-112.8133
286,pn,2020-06-01T00:53:35.750000Z,DUG,40.195,-112.8133
287,pn,2020-06-01T00:55:39.700000Z,DUG,40.195,-112.8133
288,pn,2020-06-01T00:59:05.000000Z,DUG,40.195,-112.8133
289,pg,2020-06-01T00:48:02.700000Z,DUG,40.195,-112.8133
290,pg,2020-06-01T00:55:49.250000Z,DUG,40.195,-112.8133
291,sn,2020-06-01T00:28:26.750000Z,DUG,40.195,-112.8133
292,sn,2020-06-01T00:44:23.000000Z,DUG,40.195,-112.8133
293,sn,2020-06-01T00:48:42.500000Z,DUG,40.195,-112.8133
294,lg,2020-06-01T00:48:46.350000Z,DUG,40.195,-112.8133
295,lg,2020-06-01T00:56:41.350000Z,DUG,40.195,-112.8133
296,lg,2020-06-01T00:27:55.900000Z,HAWA,46.3925,-119.5326
297,pn,2020-06-01T00:10:46.050001Z,BMO,44.8525,-117.306
298,pn,2020-06-01T00:16:46.250001Z,BMO,44.8525,-117.306
299,pg,2020-06-01T00:10:48.500001Z,BMO,44.8525,-117.306
300,pg,2020-06-01T00:16:48.900001Z,BMO,44.8525,-117.306
301,sn,2020-06-01T00:11:06.550001Z,BMO,44.8525,-117.306
302,lg,2020-06-01T00:11:09.400001Z,BMO,44.8525,-117.306
303,lg,2020-06-01T00:17:14.400001Z,BMO,44.8525,-117.306
304,pn,2020-06-01T00:10:44.200000Z,BOZ,45.597,-111.6297
305,pn,2020-06-01T00:16:51.650000Z,BOZ,45.597,-111.6297
306,pn,2020-06-01T00:39:34.350000Z,BOZ,45.597,-111.6297
307,pn,2020-06-01T00:46:28.000000Z,BOZ,45.597,-111.6297
308,sn,2020-06-01T00:11:42.850000Z,BOZ,45.597,-111.6297
309,sn,2020-06-01T00:17:33.400000Z,BOZ,45.597,-111.6297
310,sn,2020-06-01T00:29:19.700000Z,BOZ,45.597,-111.6297
311,sn,2020-06-01T00:44:49.150000Z,BOZ,45.597,-111.6297
312,sn,2020-06-01T00:47:49.500000Z,BOZ,45.597,-111.6297
313,lg,2020-06-01T00:17:37.350000Z,BOZ,45.597,-111.6297
314,lg,2020-06-01T00:45:31.150000Z,BOZ,45.597,-111.6297
315,lg,2020-06-01T00:48:36.250000Z,BOZ,45.597,-111.6297
316,pn,2020-06-01T00:25:59.000000Z,DUG,40.195,-112.8133
317,pn,2020-06-01T00:28:22.250000Z,DUG,40.195,-112.8133
318,pn,2020-06-01T00:43:25.850000Z,DUG,40.195,-112.8133
319,pn,2020-06-01T00:47:49.200000Z,DUG,40.195,-112.8133
320,pg,2020-06-01T00:48:02.700000Z,DUG,40.195,-112.8133
321,sn,2020-06-01T00:09:29.050000Z,DUG,40.195,-112.8133
322,sn,2020-06-01T00:28:26.750000Z,DUG,40.195,-112.8133
323,sn,2020-06-01T00:44:23.000000Z,DUG,40.195,-112.8133
324,sn,2020-06-01T00:48:42.500000Z,DUG,40.195,-112.8133
325,lg,2020-06-01T00:16:34.700000Z,DUG,40.195,-112.8133
326,lg,2020-06-01T00:48:46.350000Z,DUG,40.195,-112.8133
327,lg,2020-06-01T00:27:55.900000Z,HAWA,46.3925,-119.5326
328,pn,2020-06-01T00:10:36.600001Z,HLID,43.5625,-114.4138
329,pn,2020-06-01T00:16:26.750001Z,HLID,43.5625,-114.4138
330,pn,2020-06-01T00:22:08.700001Z,HLID,43.5625,-114.4138
331,pn,2020-06-01T00:25:28.550001Z,HLID,43.5625,-114.4138
332,pn,2020-06-01T00:28:14.500001Z,HLID,43.5625,-114.4138
333,pn,2020-06-01T00:35:08.750001Z,HLID,43.5625,-114.4138
334,pn,2020-06-01T00:39:19.200001Z,HLID,43.5625,-114.4138
335,pn,2020-06-01T00:43:38.650001Z,HLID,43.5625,-114.4138
336,pn,2020-06-01T00:47:35.650001Z,HLID,43.5625,-114.4138
337,pn,2020-06-01T00:50:53.650001Z,HLID,43.5625,-114.4138
338,pg,2020-06-01T00:10:38.100001Z,HLID,43.5625,-114.4138
339,pg,2020-06-01T00:16:27.600001Z,HLID,43.5625,-114.4138
340,pg,2020-06-01T00:25:32.300001Z,HLID,43.5625,-114.4138
341,pg,2020-06-01T00:35:14.650001Z,HLID,43.5625,-114.4138
342,pg,2020-06-01T00:42:16.500001Z,HLID,43.5625,-114.4138
343,pg,2020-06-01T00:43:44.650001Z,HLID,43.5625,-114.4138
344,pg,2020-06-01T00:47:37.850001Z,HLID,43.5625,-114.4138
345,pg,2020-06-01T00:51:00.750001Z,HLID,43.5625,-114.4138
346,sn,2020-06-01T00:08:25.700001Z,HLID,43.5625,-114.4138
347,sn,2020-06-01T00:16:37.350001Z,HLID,43.5625,-114.4138
348,sn,2020-06-01T00:26:17.300001Z,HLID,43.5625,-114.4138
349,sn,2020-06-01T00:35:50.200001Z,HLID,43.5625,-114.4138
350,sn,2020-06-01T00:40:26.050001Z,HLID,43.5625,-114.4138
351,sn,2020-06-01T00:51:33.600001Z,HLID,43.5625,-114.4138
352,lg,2020-06-01T00:10:45.150001Z,HLID,43.5625,-114.4138
353,lg,2020-06-01T00:16:39.800001Z,HLID,43.5625,-114.4138
354,lg,2020-06-01T00:22:07.650001Z,HLID,43.5625,-114.4138
355,lg,2020-06-01T00:33:11.250001Z,HLID,43.5625,-114.4138
356,lg,2020-06-01T00:36:04.300001Z,HLID,43.5625,-114.4138
357,lg,2020-06-01T00:38:22.550001Z,HLID,43.5625,-114.4138
358,lg,2020-06-01T00:42:57.900001Z,HLID,43.5625,-114.4138
359,lg,2020-06-01T00:44:26.800001Z,HLID,43.5625,-114.4138
360,lg,2020-06-01T00:47:52.550001Z,HLID,43.5625,-114.4138
361,pn,2020-06-01T00:54:29.400001Z,BMO,44.8525,-117.306
362,pn,2020-06-01T00:56:19.400001Z,BMO,44.8525,-117.306
363,pn,2020-06-01T01:05:55.200001Z,BMO,44.8525,-117.306
364,pg,2020-06-01T00:56:33.050001Z,BMO,44.8525,-117.306
365,sn,2020-06-01T00:57:38.600001Z,BMO,44.8525,-117.306
366,lg,2020-06-01T00:57:50.450001Z,BMO,44.8525,-117.306
367,pn,2020-06-01T00:39:34.350000Z,BOZ,45.597,-111.6297
